stud_id,w2sch_id,w2cls_id,w2td01,w2td02,w2td03,w2td04,w2td05,w2td06,w2td07,w2td08,w2td09,w2td10,w2td11,w2td12,w2td13,w2td14,w2td15,w2tcs1,w2tcs2,w2tcs3,w2tcs4,w2tcs5,w2tes1,w2tes2,w2tes3,w2tes4,w2tes5,w2tms1,w2tms2,w2tms3,w2tms4,w2tms5,w2sumerr,w2summis
03570,562,2461,3,6,3,3,2,3,3,3,4,2,2,4,4,3,2,1,1,4,4,1,99,99,99,4,99,3,2,4,4,2,0,4
03571,364,3218,4,3,5,5,4,5,4,5,4,5,2,1,2,1,3,4,4,1,4,5,4,4,3,4,5,4,4,2,4,4,0,0
03572,447,2278,4,3,3,3,3,3,2,1,3,2,3,2,4,3,3,2,1,3,4,2,2,3,3,4,2,2,2,3,3,1,0,0
03574,544,3037,3,4,3,4,4,4,4,4,3,4,3,2,2,1,2,4,4,1,4,5,4,4,4,4,4,4,4,3,4,5,0,0
03575,335,3125,4,3,4,4,2,3,4,4,4,4,2,3,4,1,4,3,4,1,4,5,3,2,3,4,4,3,4,2,4,4,0,0
03576,419,3123,3,2,4,4,3,4,4,4,3,4,3,2,4,2,3,3,4,1,4,5,99,99,99,99,99,99,99,99,99,99,0,10
03577,438,3183,2,4,2,4,2,2,2,4,3,3,2,4,4,4,4,2,2,4,3,2,2,2,4,3,2,2,2,4,3,1,0,0
03578,592,2326,3,1,1,2,2,3,3,2,3,2,3,3,4,2,3,2,2,3,2,2,99,99,99,99,99,1,2,4,2,2,0,5
03579,489,2490,3,3,3,3,3,3,2,3,3,3,2,3,4,2,3,2,2,4,4,2,2,2,3,2,2,2,2,4,3,2,0,0
03580,444,2948,4,3,4,4,3,4,3,4,4,5,2,2,4,1,2,2,3,4,4,3,3,3,2,4,5,3,4,1,4,5,0,0
03581,108,3494,3,3,4,4,3,4,4,3,4,4,3,3,4,1,2,2,4,3,3,4,2,3,4,3,3,2,3,3,3,4,0,0
03582,458,2427,2,3,3,1,2,3,3,3,2,3,1,4,4,2,3,2,2,4,4,3,2,2,4,2,1,3,3,4,4,4,0,0
03583,370,2730,2,6,6,2,1,3,1,2,1,2,1,4,4,4,3,2,1,4,2,1,1,1,4,3,1,2,1,4,1,1,0,0
03584,437,3045,2,2,1,2,2,2,2,2,2,2,2,4,4,4,2,2,2,4,4,1,2,3,4,4,2,2,3,4,4,2,0,0
03585,546,3217,5,3,4,5,4,5,5,5,4,5,3,2,4,2,3,4,4,2,4,5,4,4,2,4,5,4,4,1,4,5,0,0
03586,407,2731,2,4,4,4,3,4,4,4,4,5,3,1,2,1,4,4,3,3,4,5,4,4,1,4,5,4,4,2,4,5,0,0
03587,442,3358,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,2,4,3,3,99,99,99,99,99,99,99,99,99,99,0,25
03588,523,3619,3,3,3,3,3,3,3,3,3,4,3,1,4,1,3,2,3,3,4,4,3,3,4,4,4,4,4,1,4,5,0,0
03589,354,2657,2,2,2,2,2,3,3,3,2,2,3,4,4,4,4,1,2,4,1,1,2,2,4,4,3,2,2,4,3,2,0,0
03590,313,2705,2,6,3,3,3,2,3,4,3,3,2,3,4,2,97,3,4,3,3,4,3,3,4,3,4,5,5,4,97,2,2,0
03591,303,2824,2,3,2,2,2,3,2,2,2,1,2,4,4,4,3,1,1,4,3,2,1,1,4,2,1,1,1,4,2,1,0,0
03592,526,3135,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,3,2,2,4,1,1,4,1,1,2,3,3,3,2,0,15
03593,620,3863,1,6,4,3,2,4,3,5,3,5,3,1,4,1,1,3,3,1,4,4,4,4,3,4,4,4,3,3,4,5,0,0
03594,398,3736,5,3,3,3,4,4,4,2,3,5,5,1,4,1,3,1,3,2,2,1,2,2,4,1,1,1,4,3,3,1,0,0
03595,037,2192,4,6,3,2,4,3,3,3,4,2,3,3,4,2,2,2,2,3,2,1,1,2,4,2,1,99,99,99,99,99,0,5
03597,542,3307,3,3,3,4,3,3,2,1,3,2,3,3,4,3,3,2,2,4,2,2,2,3,4,4,3,1,2,4,3,2,0,0
03598,142,2441,3,4,5,5,4,5,5,4,5,5,2,4,4,4,4,3,3,3,4,5,4,2,4,4,5,4,2,3,4,5,0,0
03599,485,3618,2,1,1,1,1,4,1,2,1,1,2,4,4,3,3,2,2,4,3,2,99,99,99,99,99,1,2,4,2,1,0,5
03600,601,2303,3,3,3,4,2,2,3,3,3,2,2,4,4,3,3,2,2,4,4,3,3,3,3,4,4,3,2,4,4,2,0,0
03601,510,3007,3,3,4,3,3,4,3,3,2,3,3,3,4,4,2,2,1,4,3,1,2,1,4,3,1,2,2,3,3,1,0,0
03603,069,3308,3,3,2,2,2,3,2,3,2,3,3,3,4,3,3,2,1,4,3,2,2,2,3,3,2,2,2,3,2,2,0,0
03604,422,3334,2,2,2,2,2,2,2,1,2,1,1,4,4,4,3,99,99,99,99,99,2,2,4,3,1,1,1,4,1,1,0,5
03605,463,2671,2,2,3,4,3,3,4,3,3,4,3,3,4,2,4,3,3,3,4,4,3,3,3,4,3,99,99,99,99,99,0,5
03606,448,3598,3,3,3,3,2,2,3,5,3,3,2,2,4,2,3,3,3,3,4,3,3,3,4,3,4,2,3,3,4,3,0,0
03607,335,3125,2,3,4,3,4,4,2,3,3,2,2,3,4,3,2,2,2,1,3,2,2,2,3,3,2,2,2,4,3,2,0,0
03608,390,2453,4,1,3,3,4,3,2,3,3,3,4,3,4,1,3,2,2,3,4,3,99,99,99,99,99,99,99,99,99,99,0,10
03609,381,3195,4,3,3,3,3,4,3,4,3,4,2,4,4,3,3,2,3,3,4,3,5,5,3,4,5,99,99,99,99,99,0,5
03610,335,3545,3,6,3,5,3,4,5,5,3,6,3,2,4,2,4,3,4,1,4,4,3,3,3,4,4,3,3,2,4,4,0,0
03611,591,3601,3,4,4,3,3,4,6,4,4,4,3,2,4,2,3,3,3,2,4,4,2,3,3,2,3,2,2,4,2,2,0,0
03614,502,2063,3,3,3,3,3,3,3,3,99,99,3,2,4,3,3,2,2,3,3,3,2,2,3,3,2,2,3,3,4,2,0,2
03615,312,3456,2,2,3,3,2,3,2,2,2,2,3,3,4,3,3,2,3,4,4,2,2,3,3,3,2,3,3,3,3,3,0,0
03617,625,2835,3,4,4,4,3,3,3,5,3,4,3,3,4,3,3,3,3,3,3,4,3,3,4,4,4,4,3,3,4,5,0,0
03618,487,2484,2,2,3,2,1,1,1,1,1,1,2,4,4,4,4,2,1,4,2,1,2,1,4,2,1,1,2,3,2,1,0,0
03619,318,3400,3,1,4,4,4,3,4,5,4,4,1,3,4,1,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,15
03620,443,2898,2,3,2,2,3,3,2,2,3,2,3,3,3,3,2,2,1,1,2,1,2,2,4,2,1,1,2,3,2,1,0,0
03621,495,3452,3,3,3,3,3,4,2,3,3,4,3,3,4,3,4,3,3,4,4,4,3,4,3,4,4,2,2,4,3,2,0,0
03622,372,3546,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,2,3,3,3,2,3,1,4,2,2,2,3,4,3,3,0,0
03623,157,2919,2,2,3,2,1,3,2,3,2,2,2,3,4,4,4,2,2,4,3,2,2,2,4,3,2,2,1,4,3,2,0,0
03624,567,2689,2,3,3,3,4,3,3,2,2,3,4,3,3,1,2,2,4,3,4,2,4,4,2,4,5,3,4,3,4,4,0,0
03625,564,2804,2,6,4,3,2,4,3,3,3,3,3,3,4,3,3,1,2,3,4,2,2,2,3,4,3,2,2,4,3,2,0,0
03626,538,2552,2,2,2,2,2,4,2,3,2,2,2,4,4,4,4,2,2,4,2,1,2,1,4,2,2,2,2,4,2,3,0,0
03627,547,2324,3,3,2,3,3,3,3,3,3,3,2,4,4,4,3,2,2,4,4,3,1,2,4,2,2,2,3,4,4,3,0,0
03628,552,2873,4,6,4,4,3,5,5,3,4,4,3,2,4,1,4,3,4,2,4,3,3,4,3,4,4,3,3,4,4,3,0,0
03629,434,3934,2,3,4,99,3,2,3,3,3,3,3,3,4,3,3,2,2,4,3,1,1,2,4,2,1,3,3,3,3,3,0,1
03631,548,3830,3,3,3,3,2,2,2,3,2,3,1,3,4,3,4,3,3,4,4,4,3,2,4,3,4,3,1,4,3,4,0,0
03632,415,3487,4,3,5,5,5,5,5,5,5,5,4,2,3,2,2,4,3,4,4,4,3,3,3,4,3,4,4,2,4,4,0,0
03633,626,3781,4,4,5,5,3,4,3,3,4,4,4,2,4,1,2,3,3,4,4,3,4,4,3,4,4,3,3,4,4,4,0,0
03634,581,2166,3,3,3,3,2,3,3,4,3,3,2,3,4,2,4,2,2,4,3,3,3,2,4,4,3,4,4,4,4,5,0,0
03635,538,3403,4,6,4,5,3,5,4,5,5,5,3,1,2,1,1,3,4,3,4,4,3,3,3,4,4,3,3,3,4,4,0,0
03636,576,2456,2,2,3,3,1,3,2,2,1,2,1,4,4,4,97,2,2,4,3,2,1,1,4,3,1,2,2,4,2,2,1,0
03637,601,2303,2,1,4,5,3,5,3,2,3,3,2,4,4,3,2,2,2,3,3,2,3,3,3,3,4,2,3,4,3,2,0,0
03638,515,3168,2,3,3,3,3,3,3,3,2,1,2,2,2,2,2,2,3,5,2,3,3,3,3,2,4,1,2,3,2,3,0,0
03639,388,3103,3,3,3,4,4,2,3,2,3,4,3,1,4,1,4,2,2,2,2,3,3,3,2,4,4,2,3,3,1,2,0,0
03641,407,2734,3,6,5,5,3,3,5,5,3,5,3,5,5,5,5,4,4,4,4,5,4,4,1,4,5,4,4,2,4,5,0,0
03642,572,2085,3,3,4,3,2,3,3,3,3,4,2,4,4,3,4,99,99,99,99,99,3,3,4,4,4,4,4,3,4,4,0,5
03643,456,2096,2,3,2,2,2,2,2,2,2,2,2,3,4,4,5,2,2,3,3,1,1,1,4,2,1,2,2,3,2,1,0,0
03644,400,2149,3,1,2,2,2,3,2,4,3,3,3,4,4,3,3,2,2,4,2,2,2,3,2,3,3,2,2,4,3,2,0,0
03645,444,2321,1,2,1,1,1,1,1,1,1,1,2,4,4,4,3,2,1,4,1,1,1,2,4,3,1,2,2,4,2,2,0,0
03646,592,2284,3,3,2,2,1,2,2,3,2,2,2,3,4,3,3,2,2,3,3,2,2,2,4,2,2,2,2,4,4,3,0,0
03647,441,3915,4,2,4,3,2,4,3,4,3,4,3,2,4,2,3,2,3,3,2,3,3,3,4,4,3,3,3,3,4,2,0,0
03648,097,3127,3,3,2,2,2,2,3,3,3,3,1,4,4,3,3,2,2,4,2,2,2,1,3,1,2,3,3,4,4,5,0,0
03649,449,3398,5,3,5,5,3,5,5,5,5,5,5,1,4,1,2,4,4,1,4,5,4,4,1,4,5,4,4,3,4,5,0,0
03652,315,3730,2,1,2,2,2,2,2,2,3,3,3,3,4,2,1,2,2,4,3,2,2,2,4,2,2,2,2,4,1,2,0,0
03653,301,2692,2,3,3,3,3,3,3,3,3,3,2,4,4,4,4,2,3,4,3,4,3,3,3,4,4,4,3,3,4,5,0,0
03654,183,2569,3,3,3,2,3,3,2,4,3,3,2,1,2,1,1,2,2,3,3,2,2,2,3,4,3,2,2,3,4,2,0,0
03655,548,2438,4,4,4,4,4,4,4,4,4,4,4,2,4,1,3,4,4,3,4,5,3,2,3,3,4,99,99,99,99,99,0,5
03656,591,2143,2,3,1,2,2,3,2,2,2,2,2,4,4,3,3,2,1,4,2,1,1,1,4,1,1,1,1,4,1,1,0,0
03657,586,3840,2,2,3,2,2,3,3,1,2,2,2,3,97,4,4,2,2,4,2,1,2,2,4,3,1,2,1,4,3,1,1,0
03658,432,2185,2,2,2,1,1,2,1,3,2,1,1,4,4,3,4,2,2,4,3,2,2,2,4,2,2,2,2,4,3,1,0,0
03659,527,2348,4,6,3,4,3,3,4,4,3,5,4,2,4,1,2,3,3,3,3,3,3,4,3,4,4,2,2,3,3,3,0,0
03660,303,2824,3,3,3,3,3,4,3,4,3,3,2,3,4,3,3,1,2,3,2,2,3,3,3,2,3,3,3,2,3,3,0,0
03661,033,2761,6,3,4,3,2,4,2,2,6,3,3,3,4,3,3,2,2,4,4,2,2,1,4,3,2,1,1,4,4,2,0,0
03662,052,2698,4,3,4,4,2,4,3,3,4,3,1,1,4,1,1,3,3,3,3,4,2,2,4,3,3,2,3,3,4,4,0,0
03663,369,2099,3,3,3,4,3,4,4,4,4,3,3,4,4,3,4,2,2,4,4,3,3,5,4,4,4,3,2,4,4,4,0,0
03664,183,3004,3,3,4,3,3,3,3,4,3,4,2,3,4,3,3,3,2,3,3,4,3,2,3,3,4,2,2,4,3,4,0,0
03665,575,3087,2,2,2,2,2,2,3,6,3,3,2,3,4,3,97,1,2,4,3,2,3,3,3,4,3,2,3,4,2,3,1,0
03666,233,2489,3,2,4,4,4,4,5,4,4,4,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,4,4,2,4,5,0,14
03667,478,2097,3,2,3,3,3,3,3,2,3,2,3,4,4,4,4,2,2,4,4,2,2,1,4,3,2,2,1,4,4,1,0,0
03668,343,3783,2,3,2,3,1,2,2,3,2,3,2,3,4,3,2,2,3,3,3,3,2,2,4,3,2,2,2,4,2,3,0,0
03669,551,2961,3,2,3,2,2,2,2,3,3,3,2,4,4,3,3,2,2,4,2,3,1,2,4,2,1,2,1,4,1,1,0,0
03670,458,3222,3,3,3,3,4,4,4,3,3,4,3,3,4,3,3,2,3,3,3,3,4,3,4,4,4,2,3,3,4,4,0,0
03671,577,2070,5,4,5,5,3,5,5,5,5,5,1,1,4,1,3,4,4,1,4,5,3,3,2,4,4,4,4,2,3,4,0,0
03672,531,2292,3,3,3,2,1,3,2,3,2,2,1,2,4,3,3,2,3,3,4,3,2,2,3,4,2,2,2,3,3,2,0,0
03673,438,3707,2,3,2,2,2,2,3,2,3,3,3,3,4,3,3,1,2,4,3,1,1,2,4,4,2,1,2,4,2,1,0,0
03674,430,2645,3,2,3,3,2,4,2,3,3,2,2,4,4,4,97,2,2,4,4,2,2,3,3,3,3,2,2,4,3,2,1,0
03675,349,3600,3,3,2,2,3,2,1,2,1,1,2,4,4,4,4,2,2,4,2,2,1,1,4,1,1,2,1,4,3,1,0,0
03676,614,2707,4,2,3,3,3,5,2,2,3,3,4,4,4,2,3,2,3,3,4,1,1,2,4,4,1,1,2,4,4,1,0,0
03677,418,3815,3,1,3,3,2,3,3,3,3,4,3,3,4,3,3,3,3,2,4,4,2,3,3,3,3,3,4,2,4,4,0,0
03678,425,2446,4,1,2,2,3,4,2,99,3,2,2,2,4,3,2,2,3,1,4,2,1,2,2,2,1,2,2,4,3,1,0,1
03679,354,3768,2,3,2,2,2,2,2,2,2,2,2,3,4,3,4,2,2,3,3,3,2,2,3,2,1,2,2,3,2,2,0,0
03680,420,2076,3,3,2,3,3,3,2,3,2,2,2,99,99,99,99,2,2,3,3,2,1,2,4,3,3,2,3,3,3,3,0,4
03681,501,3233,3,3,3,2,2,3,3,3,3,3,3,4,4,4,4,99,99,99,99,99,2,2,4,2,2,2,2,4,3,2,0,5
03682,332,2551,1,3,2,2,2,2,1,1,1,1,2,4,4,4,4,2,2,4,3,1,2,2,4,4,2,2,2,3,2,2,0,0
03683,334,2243,2,3,3,2,2,3,2,1,2,2,3,4,4,3,4,2,2,3,4,3,3,2,3,4,4,2,2,4,3,3,0,0
03684,442,3358,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,2,4,1,2,99,99,99,99,99,99,99,99,99,99,0,25
03685,131,2943,4,2,3,2,4,4,2,2,1,2,3,3,4,3,3,2,1,4,1,2,2,2,4,2,2,2,2,4,3,2,0,0
03686,304,2630,2,2,1,1,1,2,1,2,2,1,2,3,4,2,4,1,1,4,4,1,2,1,4,3,2,2,2,3,3,2,0,0
03687,157,2393,2,2,3,3,3,2,2,2,2,3,3,3,4,3,3,2,2,4,3,3,2,2,4,3,2,4,3,2,2,3,0,0
03688,376,2314,4,2,4,4,4,4,4,5,4,5,3,1,4,1,2,3,3,3,4,4,2,2,4,3,1,4,4,4,4,4,0,0
03689,430,2645,3,3,3,3,2,4,3,4,3,3,2,4,4,3,4,2,2,3,3,3,3,5,3,3,4,2,2,4,2,2,0,0
03690,434,2975,2,6,3,4,3,3,4,5,3,5,2,3,4,2,4,3,2,3,2,3,3,3,3,3,3,3,4,4,3,4,0,0
03691,471,2110,2,3,3,2,3,3,3,4,3,3,3,4,4,3,3,2,2,4,2,2,2,2,4,3,2,2,2,4,4,2,0,0
03692,314,3785,3,6,2,2,3,2,2,2,2,2,2,4,4,2,5,2,3,3,4,3,2,3,2,2,3,99,99,99,99,99,0,5
03693,607,2313,2,6,1,3,1,1,6,6,2,3,1,3,4,1,4,2,3,2,2,4,2,3,4,3,4,2,2,3,3,4,0,0
03695,574,2231,3,3,4,3,2,4,3,4,3,4,2,4,4,2,2,2,2,4,3,3,3,3,5,4,3,2,2,4,4,3,0,0
03697,510,3000,4,3,4,3,3,4,4,4,3,4,3,3,4,2,2,2,3,3,4,5,99,99,99,99,99,2,3,3,4,3,0,5
03698,356,2849,3,2,3,2,2,2,2,2,3,3,2,2,4,2,3,2,2,3,4,2,3,3,3,3,3,2,3,4,2,3,0,0
03699,165,3529,3,2,2,2,2,2,2,3,2,2,1,4,4,3,4,2,2,4,3,2,2,2,4,3,3,2,1,4,4,2,0,0
03700,407,3827,3,3,4,4,3,4,3,4,3,5,3,2,4,2,99,2,4,4,4,3,3,4,4,4,4,4,4,3,4,4,0,1
03701,528,2452,4,6,5,5,4,5,5,5,4,3,3,3,4,2,97,2,3,4,4,4,3,2,4,3,5,3,2,3,2,4,1,0
03702,492,3930,3,6,4,3,3,4,4,5,4,4,3,3,4,2,2,2,2,4,3,4,4,4,3,4,4,4,4,4,4,4,0,0
03703,454,3177,2,2,3,1,1,3,1,2,2,1,2,4,4,4,4,1,1,4,2,1,2,2,3,3,1,2,1,4,3,1,0,0
03704,455,2040,3,2,3,3,3,3,3,3,3,3,3,2,2,2,2,4,4,2,4,4,3,4,3,4,4,4,4,2,4,4,0,0
03705,376,2703,2,6,1,2,1,2,2,3,1,2,1,4,4,4,4,2,2,4,3,2,99,99,99,99,99,99,99,99,99,99,0,10
03706,357,3642,3,2,4,4,3,4,3,4,3,5,3,2,4,2,3,4,4,3,3,4,4,4,3,4,4,4,4,3,3,4,0,0
03707,567,3057,2,6,2,2,2,2,2,2,2,2,2,3,4,3,4,3,3,3,4,3,2,2,3,4,3,99,99,99,99,99,0,5
03708,533,2625,3,6,3,3,2,4,4,3,3,4,2,3,4,4,2,3,3,4,4,5,4,2,4,3,4,3,3,3,99,99,0,2
03709,367,2220,4,3,5,4,4,5,5,5,5,5,4,1,3,1,1,3,3,2,4,5,4,4,2,4,5,4,4,4,4,5,0,0
03710,597,3363,3,3,3,3,3,3,3,3,3,4,3,3,4,3,4,2,2,4,3,2,3,3,3,4,4,3,3,3,4,4,0,0
03711,476,3699,2,3,1,1,1,3,1,2,2,1,2,4,4,4,4,1,1,4,1,1,2,1,4,2,1,2,1,4,1,1,0,0
03712,420,2127,2,2,3,2,2,3,2,3,2,2,2,4,4,4,3,2,2,4,3,2,2,2,4,3,2,3,3,4,4,4,0,0
03713,345,2757,2,2,4,2,1,2,2,1,2,2,2,3,4,3,3,2,2,2,2,3,2,1,4,2,1,2,3,4,3,1,0,0
03714,496,2756,2,2,2,3,2,3,3,2,2,2,3,2,3,2,2,2,2,2,1,1,1,2,1,3,1,2,3,3,3,2,0,0
03715,586,3513,2,2,3,2,3,4,3,2,4,3,3,4,4,3,2,2,2,4,4,3,2,2,4,3,3,3,2,4,4,3,0,0
03716,592,2284,3,3,2,3,2,2,2,3,3,2,2,3,4,3,3,2,2,3,4,3,3,3,3,2,3,2,2,4,4,2,0,0
03717,484,2895,2,3,2,2,2,3,3,6,3,2,2,2,4,3,4,2,1,3,2,2,2,2,4,2,2,2,2,4,3,2,0,0
03718,526,2343,4,2,5,5,5,3,5,3,5,5,5,1,4,1,3,4,4,1,4,5,4,4,1,4,5,4,4,1,4,5,0,0
03719,458,2427,2,1,2,1,2,1,2,1,1,2,2,4,4,3,3,2,2,4,3,3,2,2,4,3,3,1,2,4,3,1,0,0
03720,620,2311,3,3,3,2,3,3,3,3,3,3,3,3,4,3,3,2,3,3,3,2,1,2,4,1,2,2,2,3,2,3,0,0
03721,541,2666,2,1,2,1,1,1,1,2,1,1,1,4,4,2,3,2,2,4,3,1,2,2,4,2,2,1,1,4,3,1,0,0
03722,515,3419,5,3,3,3,3,4,3,2,5,3,2,3,4,3,3,2,2,3,3,2,2,1,4,3,2,99,99,99,99,99,0,5
03724,547,3575,2,3,3,4,3,3,3,4,3,3,3,4,4,3,3,1,2,4,2,2,2,1,4,1,1,2,2,3,3,3,0,0
03725,588,2772,3,4,4,3,2,4,2,4,3,3,3,3,4,3,3,2,3,3,4,3,4,3,4,4,99,3,3,4,4,4,0,1
03726,301,2692,3,3,3,2,3,3,2,2,2,2,3,4,4,4,4,2,1,4,4,1,1,2,4,2,1,1,1,4,3,1,0,0
03727,420,2980,4,2,4,3,3,3,3,3,3,3,3,2,4,2,4,2,3,3,3,3,3,3,3,3,3,3,3,3,4,3,0,0
03728,314,3039,4,3,4,3,3,3,4,4,4,4,3,2,4,1,2,3,4,3,3,4,2,2,3,3,3,4,3,3,4,5,0,0
03729,513,2224,3,6,3,4,2,4,2,6,6,3,1,3,4,3,97,2,2,3,4,3,3,3,3,3,4,3,2,4,3,3,1,0
03730,385,2335,3,3,3,3,3,3,3,2,3,3,3,2,4,2,2,2,2,3,3,1,2,2,3,2,1,99,99,99,99,99,0,5
03731,311,3800,3,3,3,3,3,3,2,2,3,3,3,3,4,2,3,2,2,3,3,3,3,2,3,4,3,2,1,4,3,1,0,0
03732,344,2527,3,3,3,3,3,3,3,2,3,3,3,4,4,4,4,2,2,4,4,2,2,3,4,3,3,99,99,99,99,99,0,5
03733,469,2122,4,2,3,3,3,3,3,3,3,3,2,3,4,2,3,2,3,3,2,3,99,99,99,99,99,2,3,3,3,3,0,5
03734,371,2472,2,2,1,1,2,2,1,1,3,1,1,3,4,3,3,2,2,4,4,1,1,1,4,3,1,2,1,4,3,1,0,0
03735,326,2360,3,3,3,4,5,4,4,3,3,3,5,2,4,2,2,2,3,3,4,3,2,2,3,4,3,3,3,2,4,4,0,0
03736,319,2392,4,4,4,4,3,4,4,4,4,5,2,1,4,1,4,3,4,1,4,5,4,4,4,4,5,3,3,4,4,4,0,0
03737,411,3755,3,3,3,2,1,3,1,4,2,3,1,4,4,3,3,2,2,4,3,4,2,2,4,3,3,3,3,4,3,3,0,0
03738,358,3118,3,6,3,3,3,4,2,4,3,3,2,4,4,3,3,2,2,4,4,3,2,3,3,4,3,3,3,4,4,3,0,0
03739,610,2745,4,4,4,4,4,3,3,3,3,4,3,1,4,3,3,2,4,2,2,4,2,3,3,4,2,3,3,3,3,3,0,0
03740,509,2988,1,6,2,2,4,4,3,3,2,2,4,2,3,2,3,1,2,2,4,2,2,2,4,3,2,2,2,4,3,1,0,0
03741,572,2085,3,1,4,2,2,5,2,1,3,1,3,4,4,4,4,99,99,99,99,99,1,1,4,1,1,1,1,4,2,1,0,5
03742,464,2613,3,2,3,3,3,3,3,2,3,3,3,2,4,2,2,2,3,3,3,3,4,4,3,4,4,2,3,3,4,3,0,0
03743,359,2509,3,2,3,4,2,3,3,2,2,2,2,5,5,5,5,1,2,3,3,2,2,2,4,3,2,2,2,4,3,2,0,0
03744,415,3487,1,2,2,2,1,1,2,2,1,2,1,4,4,3,3,2,2,4,4,2,2,2,4,2,2,2,2,3,2,3,0,0
03745,165,2167,3,3,3,3,3,3,3,3,3,3,3,2,4,2,2,2,2,3,2,4,3,4,3,4,4,3,3,4,4,4,0,0
03746,421,2211,3,6,4,3,3,4,3,6,3,3,3,3,4,4,4,2,2,4,4,3,3,3,4,4,4,3,3,3,4,4,0,0
03747,322,3587,2,2,3,3,3,3,2,1,2,2,3,3,4,4,4,2,2,3,3,1,1,2,3,3,1,2,1,4,3,1,0,0
03748,488,2786,3,3,3,3,3,3,3,3,3,3,2,2,4,3,97,2,2,3,3,3,2,2,3,2,3,2,2,3,3,3,1,0
03749,589,3909,2,3,3,3,2,3,3,3,2,2,2,3,4,3,3,2,3,3,3,2,4,3,3,4,4,3,3,3,4,3,0,0
03750,382,2674,2,2,3,2,2,3,2,2,2,2,2,4,4,4,4,2,2,3,3,2,2,1,4,2,2,2,1,4,3,2,0,0
03751,401,2300,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,4,3,4,3,3,2,4,4,2,2,3,2,3,0,0
03752,533,3616,2,2,3,2,3,3,2,1,1,2,3,4,4,4,4,1,1,4,1,1,2,1,4,2,1,2,2,4,2,1,0,0
03753,033,2761,3,6,3,3,3,3,2,3,3,4,2,3,4,2,3,2,5,4,3,3,2,2,3,4,1,2,2,4,4,3,0,0
03754,344,3433,2,3,3,4,3,3,2,2,3,2,2,2,2,3,2,3,4,2,4,4,3,3,3,4,4,4,4,3,4,4,0,0
03755,371,2435,3,2,3,3,2,3,3,3,3,3,3,2,3,2,3,3,4,3,2,4,2,3,3,3,4,2,2,3,3,3,0,0
03757,630,3894,3,6,4,4,2,3,3,4,3,4,2,4,4,2,4,3,3,4,4,4,3,3,3,3,3,3,3,3,4,4,0,0
03758,541,2666,3,2,2,2,2,3,3,3,3,3,3,3,4,2,3,2,2,4,3,3,1,1,4,3,1,2,2,4,3,2,0,0
03759,453,3690,3,2,4,4,2,3,4,4,2,4,3,4,4,2,4,3,3,4,4,1,3,3,4,3,3,2,2,4,4,1,0,0
03760,597,3317,3,3,3,3,2,3,4,4,4,4,2,3,4,2,3,2,2,4,4,3,4,3,4,4,4,3,3,4,4,4,0,0
03761,586,3513,2,4,2,2,3,4,3,3,3,2,1,4,4,3,1,2,2,3,2,2,2,2,4,3,2,2,1,4,2,2,0,0
03762,040,2813,2,6,3,2,3,3,2,3,3,2,4,4,4,3,4,2,2,4,4,2,99,99,99,99,99,99,99,99,99,99,0,10
03764,364,3316,2,3,3,4,4,3,4,4,3,5,3,1,1,1,1,4,4,1,4,5,3,3,3,4,4,4,4,1,4,5,0,0
03765,589,2524,3,3,3,2,2,3,3,3,3,4,3,3,4,2,2,2,2,4,3,2,3,3,3,3,3,3,2,3,3,3,0,0
03766,307,3542,3,2,4,5,2,3,4,4,3,3,3,4,4,3,3,3,4,2,4,4,2,2,3,4,3,2,5,3,3,4,0,0
03767,331,2312,3,3,4,4,3,4,4,4,3,5,3,1,4,1,2,2,4,2,4,3,4,4,4,4,5,3,4,3,4,4,0,0
03768,524,2112,3,3,3,3,3,3,3,2,3,3,2,3,4,2,2,4,4,5,4,3,2,3,4,3,4,2,2,2,2,3,0,0
03770,455,2914,3,4,3,3,2,4,3,3,3,2,3,3,4,3,3,99,99,99,99,99,3,3,3,4,4,99,99,99,99,99,0,10
03771,403,2191,4,1,4,4,3,5,3,2,4,4,3,1,4,2,3,3,3,3,3,3,2,3,2,3,4,3,4,1,3,4,0,0
03773,328,2575,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,2,3,3,3,3,3,3,4,4,99,99,99,99,99,0,20
03774,239,3198,5,3,5,5,5,5,5,5,5,5,5,1,4,1,1,4,3,1,4,5,4,4,1,4,5,4,4,3,4,5,0,0
03775,388,3132,2,2,2,2,2,2,2,1,1,1,2,3,4,3,4,2,2,3,1,1,1,1,4,2,2,2,2,4,3,2,0,0
03776,516,2377,3,6,3,3,3,3,3,3,4,4,3,3,4,3,3,2,2,4,3,3,2,2,3,3,2,2,1,4,3,2,0,0
03777,468,2626,2,2,1,1,1,2,1,2,2,2,2,99,99,99,99,2,2,4,2,1,1,1,4,1,1,2,2,4,2,1,0,4
