stud_id,w2sch_id,w2chin_id,w2ctch_id,w1w2chg,w2pgrm,w2clspgm,w2far,w2priv,w2urban3,w2stwt1,w2stwt2,w2nright,w2all3p,w2all3ps,w2cfree,w2cf3p,w2cf3ps,w2math,w2m3p,w2m3ps,w1w2plus,w1w2minus,w2link,w2illp,w2ctc01,w2ctc02,w2ctc03,w2ctc04,w2ctc05,w2ctc06,w2ctc07,w2ctc08,w2ctc09,w2ctc10,w2ctc11,w2ctc12,w2ctc13,w2ctc14,w2ctc15,w2ctc16,w2ctc17,w2ctc18,w2ctc19,w2ctc20,w2ctc21a,w2ctc22a,hw_average,w2ctc23,w2ctc24,w2ctc25,w2ctc26,w2ctc27,w2ctc28,w2ctc29,w2ctc31,w2ctc32,w2ctc33,w2ctc34,w2ctc35,w2ctc36,w2ctc37,w2ctc38,w2ctc39,w2ctc40,w2ctc41,w2ctc42,w2ctc43,w2summis,w2sumerr
18302,365,2267,16,0,1,1,0,0,2,1.135516047,1.342134714,26,0.166401654,0.324746013,8,-0.749460638,0.653663993,12,-0.197441891,0.487006009,6,5,9,5.30E-07,1,5,1,5,2,2,4,3,1,2,1,2,3,3,3,3,3,2,3,3,1,1,,2,1,1,2,3,3,3,1,1,2,3,2,4,1,2,3,3,3,4,4,0,0
18303,404,2998,10,0,1,1,0,0,3,1.37313652,1.62299335,41,1.753617048,0.249294996,15,1.757250547,0.554762006,20,1.764404058,0.33395499,8,3,13,3.74E-24,1,2,1,1,1,2,3,3,1,2,1,2,2,97,2,3,2,2,2,3,2,1,,2,5,2,2,3,4,4,3,1,2,2,3,3,1,2,2,2,2,3,2,0,1
18304,523,2376,5,0,1,1,0,0,3,0.766265452,0.905695677,30,0.558069944,0.28994301,13,0.690261662,0.564565003,12,0.140737057,0.450024009,5,3,11,2.69E-11,1,6,1,5,1,2,2,1,1,2,1,2,4,4,3,4,3,2,4,4,1,1,,1,5,3,3,4,4,4,4,3,3,3,3,4,1,3,2,2,2,4,4,0,0
18305,208,4018,8,0,1,1,0,0,2,0.693367779,0.819533467,19,-0.779721737,0.470710993,9,-1.059102416,0.671263993,7,-1.452206969,0.641965985,5,2,6,6.63E-15,1,1,1,1,1,2,4,6,1,2,1,2,3,2,3,97,1,2,4,4,1,1,,2,6,2,3,2,5,5,4,2,2,5,2,5,2,1,2,1,2,4,3,0,1
18307,492,3241,5,0,1,1,0,0,3,1.931792498,2.283302784,47,2.266461372,0.26128599,16,2.138782263,0.431086987,28,3.677554131,0.616346002,6,2,16,1.10E-20,1,5,1,1,2,4,2,2,1,2,1,1,2,2,2,2,2,1,2,2,5,3,,2,2,1,1,2,2,2,2,1,1,1,1,2,1,1,3,2,3,3,3,0,0
18308,630,2771,7,0,1,1,0,0,2,1.42735517,1.687077761,38,1.187644243,0.300152004,14,1.341764331,0.533932984,18,0.83771193,0.387104005,7,0,12,2.10E-31,1,4,1,5,2,3,4,1,1,1,1,3,2,3,4,3,3,1,4,3,3,1,,1,4,1,2,3,4,3,1,1,1,2,2,4,2,2,1,1,1,2,4,0,0
18309,531,2292,1,0,1,1,0,1,3,0.910651743,1.076354504,42,1.73426652,0.251515001,14,0.689404666,0.595218003,19,1.442673445,0.332363009,5,2,12,5.82E-18,1,6,1,3,1,3,4,3,1,3,1,1,2,3,3,4,2,2,3,2,2,1,,2,4,1,3,2,4,4,2,1,2,2,2,2,4,3,1,1,1,2,4,0,0
18310,507,2607,5,0,1,1,0,0,3,0.476482928,0.563184083,44,1.710307717,0.257827997,19,3.10754776,0.589927971,16,1.030264378,0.354591012,5,3,14,1.24E-13,1,4,1,5,3,2,3,2,1,2,2,3,3,3,3,4,2,2,3,3,3,1,,1,1,1,3,2,4,3,1,1,1,2,2,3,1,2,1,1,1,2,3,0,0
18311,441,3742,6,0,1,1,0,0,1,0.534776032,0.63208425,23,-0.46866709,0.381547004,9,-0.561612904,0.589978993,10,-0.745935619,0.482663006,5,3,7,1.39E-11,1,3,1,3,2,2,3,5,1,2,1,3,3,3,2,3,2,2,2,2,3,1,,1,2,2,2,2,3,3,3,1,2,2,2,3,1,1,1,1,2,1,2,0,0
18314,157,2919,8,0,1,1,0,0,3,1.811055779,2.140596628,42,1.893717051,0.248385996,15,2.036619425,0.547837973,23,2.450420618,0.409031987,11,1,14,5.61E-49,1,5,1,1,3,3,2,2,1,1,1,1,3,3,3,3,2,2,3,3,2,1,,2,1,1,2,3,3,3,3,1,1,1,1,3,1,2,1,1,1,2,3,0,0
18315,625,2549,23,0,1,1,0,0,2,3.572164297,4.222157955,39,1.524341226,0.25653401,12,0.739176512,0.608991981,19,1.381982446,0.312581986,4,3,13,5.04E-12,1,5,1,5,2,3,2,2,1,2,1,3,1,1,2,3,2,3,2,2,3,1,,2,3,3,2,1,3,3,3,1,1,5,1,3,3,2,1,1,1,1,1,0,0
18316,402,3042,11,0,1,1,0,0,3,0.684944153,8.10E-11,21,-0.618665993,0.523312986,9,-0.689460635,0.597679973,10,-0.642731845,0.62877202,2,11,6,1,1,3,1,5,2,2,2,1,1,2,1,3,2,2,3,3,3,3,2,2,1,1,,2,5,2,2,3,3,2,3,1,1,97,2,3,1,1,1,2,2,2,3,0,1
18317,401,4071,15,0,1,1,0,0,2,0.736495972,0.870509267,39,1.476714015,0.239434004,16,2.080090523,0.441404015,24,2.283045292,0.38172999,6,3,13,2.62E-17,1,5,1,3,1,3,2,2,1,2,1,1,3,2,3,4,2,1,2,3,3,2,,2,6,1,5,5,5,5,3,2,3,2,3,4,1,3,2,1,2,3,4,0,0
18318,434,4143,3,0,1,1,0,0,3,0.546132207,0.645506799,19,-0.752126038,0.450625986,8,-0.327466667,0.571072996,10,-0.706857145,0.465461999,4,2,6,3.97E-15,1,1,1,1,2,2,2,3,1,1,1,2,2,2,3,4,3,2,4,3,2,1,,2,6,3,3,3,3,3,3,3,1,2,2,5,2,3,1,1,1,1,1,0,0
18319,604,2116,4,0,1,1,0,1,3,0.730949819,0.863953948,49,2.339900494,0.268613994,20,2.914018631,0.329724014,22,2.095707178,0.371834993,5,2,14,3.52E-24,1,5,1,5,2,3,3,1,1,1,1,2,2,3,3,3,2,2,3,2,2,2,,1,6,1,3,3,3,2,3,1,1,3,1,2,1,2,1,2,2,2,2,0,0
18320,356,2849,12,0,1,1,0,0,3,0.755672097,0.893174708,42,1.807176709,0.252546996,14,1.514637113,0.509846985,20,1.731497765,0.345313013,7,2,13,2.63E-27,1,5,1,4,2,2,4,3,1,1,1,1,1,2,3,2,3,3,3,3,1,2,,1,1,2,3,4,4,4,4,4,2,3,2,3,1,2,3,2,2,4,4,0,0
18321,121,3447,4,0,1,1,0,1,3,1.003902555,1.186573267,44,1.947618961,0.266245991,18,2.570842743,0.445634007,24,2.043995142,0.344792008,3,1,15,1.67E-12,1,5,1,5,2,2,4,2,1,2,1,2,3,3,3,3,1,1,2,2,3,2,,2,1,1,2,2,2,3,2,1,1,2,2,2,2,3,1,1,2,2,3,0,0
18322,38,2910,2,0,1,1,0,1,3,1.029643655,1.216998339,43,1.643460155,0.273301989,16,1.57729888,0.511753976,17,0.802103102,0.420217991,6,4,15,2.97E-14,1,6,1,5,1,2,4,2,2,2,2,2,1,2,1,2,2,2,3,2,2,1,,3,2,2,2,2,2,3,2,2,2,2,2,3,1,3,2,1,2,3,3,0,0
18323,516,3203,5,0,1,1,0,0,3,1.093740463,1.292757869,27,0.557508707,0.304787993,13,1.174570203,0.524555027,13,0.568314433,0.359997988,3,3,9,1.95E-07,1,6,1,5,1,3,4,3,1,3,1,2,97,3,3,3,2,2,4,4,3,1,,2,1,1,2,3,5,4,1,1,1,2,2,3,2,1,1,1,2,2,3,0,1
18324,451,3490,4,0,1,1,0,0,2,0.906257391,1.071160555,40,1.753219485,0.267196,13,1.666607976,0.512203991,20,1.649234295,0.338766992,3,3,13,6.32E-08,1,1,1,3,2,2,2,1,1,2,1,2,2,3,2,2,2,1,2,2,2,1,,2,1,2,2,3,3,3,4,2,1,4,2,2,1,2,1,2,2,3,3,0,0
18325,366,2253,12,0,1,1,0,0,2,1.080193996,1.276744723,41,1.696071386,0.261812001,14,1.162956595,0.535118997,19,1.348344207,0.328711987,5,6,10,1.64E-06,1,5,1,5,1,1,2,2,2,2,1,2,2,2,2,3,3,3,2,2,2,1,,1,2,2,2,2,3,2,3,1,2,3,1,3,2,2,1,1,1,1,2,0,0
18326,402,2117,2,0,1,1,0,0,3,0.684944153,0.809577048,53,2.559492826,0.273173988,20,2.491020918,0.351803988,26,2.853696346,0.460992992,8,0,19,1.68E-39,1,4,1,5,2,2,4,3,1,1,1,1,2,3,3,3,3,2,2,2,2,1,,2,5,1,2,2,4,3,4,1,1,1,4,4,1,2,1,1,2,2,2,0,0
18327,547,3478,1,0,1,1,0,0,2,1.495324612,1.767414808,30,0.51655829,0.297894001,13,0.90938884,0.546673,7,-0.410099357,0.454932004,6,4,10,8.64E-11,1,5,1,3,2,2,5,5,1,3,1,2,2,3,3,3,1,1,3,3,2,2,,1,5,2,2,2,3,97,2,3,3,3,2,4,1,2,3,1,1,4,3,0,1
18328,403,3309,5,0,1,1,0,0,3,0.78769058,1.62E-06,20,-0.172934309,0.41742599,3,-2.209804535,0.772032976,10,-0.2261796,0.531583011,2,4,5,0.999998259,1,6,1,3,1,2,4,6,1,3,1,2,4,3,3,4,2,2,3,3,2,1,,2,5,2,2,3,5,4,4,1,2,2,2,4,2,2,1,1,1,2,3,0,0
18329,388,4105,4,0,1,1,0,0,3,0.647183657,0.006503019,19,-0.41134271,0.367031991,12,0.243718743,0.554957986,6,-0.876424551,0.492920011,4,6,6,0.991498717,1,6,1,2,2,2,3,3,1,2,1,2,2,3,3,4,2,2,2,2,2,1,,2,1,2,2,2,3,2,3,2,1,3,2,4,2,2,1,1,1,3,4,0,0
18331,447,3842,4,0,1,1,0,0,3,0.750460505,0.887014806,44,1.64125216,0.257972002,18,3.139302254,0.580376983,21,1.653018713,0.357930988,4,3,13,3.04E-13,1,6,1,5,1,3,3,2,1,2,1,2,2,2,2,2,2,2,2,2,3,1,,2,2,2,2,2,3,3,1,1,2,3,3,3,2,1,1,1,1,2,2,0,0
18332,591,3209,6,0,1,1,0,0,2,0.254884839,1.68E-05,4,-2.487983942,0.595934987,4,-2.145380735,0.78174901,1,-2.197128773,0.641538978,2,3,4,0.999944103,1,6,1,1,1,2,97,3,1,1,1,2,2,1,1,2,1,2,2,2,1,1,,2,1,2,2,2,3,2,2,1,1,4,2,97,2,2,1,1,1,1,1,0,2
18333,27,2164,2,0,1,1,0,1,3,0.738720775,0.873138905,37,1.582209587,0.241900995,11,0.952609003,0.541373014,22,2.252447605,0.383179992,3,2,12,4.04E-14,1,5,1,5,2,3,3,3,1,3,1,2,2,2,2,3,2,2,3,2,2,1,,2,6,1,2,5,5,5,1,1,1,4,2,4,1,2,2,1,1,2,3,0,0
18334,376,4019,8,0,1,1,0,0,2,0.922606766,1.090484977,54,3.0236094,0.312878013,21,3.794150352,0.445796013,24,2.697055578,0.442054003,7,1,18,1.26E-33,1,2,1,1,3,2,4,3,1,2,1,1,3,2,2,3,2,2,2,2,3,1,,2,2,2,2,2,2,2,2,1,1,2,2,4,1,2,2,2,2,2,3,0,0
18335,304,3559,14,0,1,1,0,0,3,0.896216929,1.059293151,46,2.002324104,0.264706999,17,1.921341062,0.467631996,24,2.316768646,0.387997001,7,3,16,5.55E-22,1,6,1,5,2,3,3,2,1,1,1,1,1,1,1,4,1,1,3,1,4,2,,3,4,1,1,1,3,3,3,1,1,1,1,2,1,1,3,2,2,3,3,0,0
18336,632,3104,2,0,1,1,0,1,2,0.109029114,0.128868118,30,0.644004226,0.310674012,13,0.968236744,0.54678601,17,0.907093942,0.349370003,7,2,10,4.12E-25,1,2,1,5,1,2,4,3,1,2,1,2,3,4,4,4,1,1,2,3,1,1,,2,5,1,2,3,4,3,4,1,2,3,2,2,3,2,1,1,1,2,1,0,0
18337,461,3367,6,0,1,1,0,0,3,0.764024973,0.903047442,27,0.381036609,0.296591997,11,0.604308546,0.537765026,11,0.150733754,0.381184995,4,3,9,1.59E-08,1,1,1,1,2,2,4,3,1,2,1,1,2,2,3,3,2,1,4,4,2,2,,2,5,2,3,4,3,4,4,1,1,4,3,4,1,2,1,1,1,2,3,0,0
18338,604,3372,9,0,1,1,0,1,3,0.730949819,0.863953948,39,1.423637152,0.269730985,15,1.221227765,0.539214015,18,1.238902688,0.352097005,4,3,12,3.18E-09,1,6,1,3,2,3,4,2,1,1,1,2,1,2,1,3,2,2,2,2,1,1,,2,2,2,2,2,3,3,2,1,1,3,1,2,1,2,1,1,1,2,1,0,0
18339,442,2153,8,0,1,1,0,0,3,0.446702689,0.527985036,42,1.65404582,0.241283,19,2.57826066,0.435840994,25,2.591338873,0.425217986,5,1,15,1.99E-19,1,5,1,5,2,3,3,2,1,2,1,2,2,2,3,3,2,1,2,3,5,1,,2,5,3,2,3,4,3,2,1,1,2,2,2,1,2,2,2,2,2,4,0,0
18340,547,3766,5,0,1,1,0,0,2,0.259527236,0.306750923,14,-1.212454557,0.475888997,5,-1.710392594,0.672721982,7,-1.256373525,0.55449301,3,2,4,2.31E-07,1,5,1,5,2,3,5,6,1,2,1,2,2,3,3,4,2,2,2,3,2,1,,2,5,1,1,2,5,3,2,1,2,2,2,4,1,3,2,2,2,2,4,0,0
18343,537,3141,9,0,1,1,0,0,3,0.784795403,0.927597344,24,0.493608981,0.321301997,4,-1.874420524,0.725986004,10,-0.129614681,0.554681003,6,6,7,5.37E-09,1,3,1,1,2,3,4,3,2,2,1,2,2,3,2,3,2,2,3,3,3,1,,2,5,2,2,3,3,3,2,1,2,2,1,2,3,2,1,1,2,3,1,0,0
18344,356,2514,7,0,1,1,0,0,3,0.447731882,0.529201508,39,1.385541081,0.250335008,19,2.291566133,0.40665099,18,1.356308222,0.331952006,8,3,15,1.42E-25,1,6,1,5,2,3,3,5,1,2,1,3,3,3,4,4,3,3,3,4,1,1,,1,5,3,2,3,4,4,4,1,2,3,2,3,1,2,2,1,2,4,4,0,0
18346,397,4124,14,0,1,1,0,0,2,1.035075426,1.223418355,19,-0.866631925,0.462253004,8,-0.190574914,0.577127993,9,-0.639240384,0.491661012,6,1,6,2.15E-18,1,3,1,3,2,2,3,3,2,2,1,3,3,3,3,4,2,1,3,3,4,1,,2,2,1,2,2,3,3,4,1,1,3,3,4,1,2,2,3,2,3,4,0,0
18347,425,3423,13,0,1,1,0,0,2,1.192861199,1.40991497,41,1.532479286,0.272805005,14,1.442413449,0.509864986,22,1.864515185,0.353670001,4,2,13,1.27E-12,1,5,1,1,1,2,3,1,1,3,1,2,2,2,2,4,3,1,3,2,4,1,,2,5,2,2,3,5,2,4,2,2,2,2,4,1,2,3,2,3,3,4,0,0
18349,565,2918,3,0,1,1,0,1,3,0.881219566,1.041566849,33,0.753565311,0.268489987,15,1.092316031,0.534519017,10,-0.024033021,0.380831987,5,2,10,2.22E-16,1,5,1,1,1,3,3,3,1,2,1,2,2,2,2,1,1,2,2,3,1,1,,2,5,3,2,3,4,3,4,2,2,2,2,3,1,3,2,2,2,2,4,0,0
18350,54,2751,11,0,1,1,0,0,3,0.661781788,0.782200098,52,2.848112106,0.299452007,19,2.620332956,0.470229,22,2.24565196,0.380257994,4,2,16,2.38E-18,1,5,1,4,1,2,4,3,1,3,1,3,2,3,2,2,3,2,3,2,2,2,,2,5,1,3,3,4,2,3,1,1,2,2,4,1,2,1,1,1,2,2,0,0
18351,402,2379,17,0,1,1,0,0,3,0.684944153,0.809350908,30,0.559996665,0.285634011,13,1.068796515,0.531612992,14,0.33951506,0.353704989,5,6,7,0.000279365,1,3,1,5,2,2,3,2,1,2,1,1,1,1,1,2,2,3,3,3,2,1,,3,1,1,1,3,3,2,3,1,1,4,2,4,2,2,1,1,1,3,3,0,0
18352,441,3915,12,0,1,1,0,0,1,0.534776032,0.629529595,24,0.132155612,0.34366101,10,0.263468742,0.541078985,13,0.069654323,0.414288014,3,3,7,0.004041677,1,4,1,1,2,2,5,3,1,2,1,2,2,2,2,3,2,2,2,2,1,1,,2,1,2,2,2,3,1,3,2,1,4,2,5,2,3,1,1,2,3,3,0,0
18353,432,2397,4,0,1,1,0,0,2,1.354157567,1.600561023,35,1.043908477,0.254298002,12,1.222753644,0.527836978,15,0.660818934,0.320666999,7,1,11,1.45E-25,1,6,1,3,2,2,2,1,1,2,1,2,1,2,2,3,3,1,2,2,5,1,,3,1,2,2,1,3,3,2,1,1,2,1,2,1,1,1,1,1,2,1,0,0
18354,425,3511,4,0,1,1,0,0,2,1.192861199,1.40991497,25,-0.001773429,0.319408,8,-0.435848981,0.533443987,13,-0.019122778,0.409552991,5,1,9,1.64E-18,1,5,1,5,2,2,4,3,1,3,1,3,4,99,3,4,3,2,4,4,2,1,,2,6,4,2,3,5,5,4,3,2,3,2,3,1,2,3,2,2,2,2,1,0
18355,335,2358,7,0,1,1,0,0,2,1.035075426,1.223418355,54,2.898057938,0.303395003,20,2.5895648,0.326151997,25,2.564707994,0.425444007,4,1,18,3.62E-23,1,6,1,5,1,2,1,5,1,2,1,4,2,2,2,1,3,2,2,2,1,1,,6,6,3,2,3,2,2,4,3,2,3,2,3,1,2,3,2,2,3,4,0,0
18356,539,3431,4,0,1,1,0,1,2,0.56856668,0.672023416,41,1.708883405,0.243555993,18,2.52805233,0.458198011,22,2.226784229,0.379891008,5,4,15,2.74E-10,1,5,1,5,1,3,2,2,1,2,1,1,2,2,3,3,2,2,2,2,3,2,,3,1,1,2,2,4,2,3,1,2,2,2,2,1,2,3,2,2,2,2,0,0
18357,477,2685,6,0,1,1,1,0,1,0.380285203,0.449482173,21,-0.554897428,0.421804011,12,-0.162592649,0.622165978,9,-0.605929196,0.503328025,4,1,6,1.68E-23,1,3,1,2,1,1,5,6,1,2,1,3,3,2,2,2,2,2,2,2,2,2,,2,2,2,1,3,4,2,4,2,2,2,2,2,2,2,1,1,1,1,2,0,0
18358,19,2826,7,0,1,1,0,0,3,1.132120371,1.338116646,29,0.172208399,0.385264009,13,1.197349072,0.541743994,11,-0.222525254,0.486014992,3,2,10,3.82E-06,1,3,1,1,2,2,4,3,1,2,1,2,2,2,2,3,2,2,2,2,2,1,,1,5,1,2,3,3,3,2,1,1,3,1,2,1,2,1,1,1,1,1,0,0
18359,157,2517,11,0,1,1,0,0,3,1.768937826,2.090815067,39,1.665550947,0.258047998,9,0.121553779,0.560643017,20,1.856146336,0.353816003,11,5,13,2.42E-30,1,5,1,3,1,3,2,2,1,2,1,2,2,2,3,3,2,1,2,2,5,1,,2,3,1,1,2,3,3,5,1,1,3,2,2,2,1,1,1,1,1,2,0,0
18360,467,3150,9,0,1,1,0,0,2,0.870007038,1.013190627,24,-0.311459154,0.352793992,10,-0.710156977,0.594585001,6,-0.907385707,0.490745008,2,4,5,0.014707144,1,4,1,5,2,2,2,2,1,2,1,2,2,2,3,3,1,1,3,3,5,5,,3,1,1,3,4,4,4,1,1,1,1,1,1,1,1,3,2,2,3,2,0,0
18361,356,2514,7,0,1,1,0,0,3,0.781729758,0.923973858,38,1.432740808,0.246200994,14,1.792214394,0.501336992,18,1.346807599,0.321803004,6,3,14,3.93E-18,1,6,1,5,2,3,3,5,1,2,1,3,3,3,4,4,3,3,3,4,1,1,,1,5,3,2,3,4,4,4,1,2,3,2,3,1,2,2,1,2,4,4,0,0
18362,417,3751,9,0,1,1,0,0,3,0.503781378,0.595449805,29,0.779303372,0.283104986,10,0.151332811,0.53531301,14,0.685723603,0.368111998,6,3,12,4.29E-17,1,6,1,5,2,3,4,3,1,2,1,2,2,2,3,4,1,2,3,3,3,1,,1,5,2,2,3,5,5,3,1,2,2,2,2,1,2,1,1,1,4,2,0,0
18363,371,3347,15,0,1,1,0,0,3,0.574801266,0.679392517,23,-0.025252895,0.362268001,8,-0.556030333,0.654819012,8,-0.622021377,0.573817015,4,1,7,3.75E-12,1,6,1,4,1,2,2,2,1,2,1,2,2,2,3,3,3,2,3,2,2,1,,2,1,3,2,2,3,3,2,1,1,3,1,3,1,3,2,2,2,3,3,0,0
18364,158,2594,3,0,1,1,0,1,2,0.109029114,0.128868118,35,1.236619711,0.265814006,11,0.612559557,0.534626007,19,1.196592927,0.303894013,4,4,9,1.76E-09,1,6,1,3,1,2,3,2,1,2,1,2,2,2,99,2,1,1,2,2,1,1,,2,1,99,1,2,3,3,3,1,1,2,2,3,1,2,1,1,1,3,1,2,0
18365,453,2425,13,0,1,1,0,0,3,1.126610518,1.331609368,33,0.89514035,0.288668007,13,1.2946769,0.562322974,17,0.855169296,0.369452,7,4,10,6.95E-15,1,6,1,1,2,2,3,3,1,2,1,2,2,3,2,3,2,2,3,3,2,1,,1,1,1,2,2,4,2,2,1,1,3,2,3,1,3,2,1,2,3,3,0,0
18366,621,2599,7,0,1,1,0,0,2,0.140977755,0.166552678,19,-0.673127949,0.395720989,8,-0.66653502,0.558936,6,-0.854968607,0.469067991,2,2,5,0.000465029,1,5,1,5,2,2,2,2,1,2,1,4,2,3,3,3,3,2,4,3,2,2,,1,5,2,3,5,5,5,4,1,2,4,1,3,1,2,3,2,2,2,1,0,0
18367,455,3469,14,0,1,1,0,0,3,0.673156202,0.795643866,18,-0.704514861,0.469888002,5,-1.615557313,0.751349986,6,-1.222308397,0.643599987,6,5,7,3.51E-07,1,6,1,1,1,2,4,3,1,2,1,1,2,3,3,3,2,2,3,2,2,1,,2,1,3,2,2,3,3,4,1,1,3,2,3,1,2,3,2,2,2,1,0,0
18368,507,2239,7,0,1,1,0,0,3,0.508248448,0.600729525,39,1.551497936,0.238968998,13,1.53760016,0.504665017,23,2.242022991,0.37598899,3,3,14,3.10E-07,1,6,1,5,3,2,2,2,1,2,1,2,2,3,3,3,4,2,3,3,1,1,,2,1,1,3,3,4,4,4,1,1,3,2,2,1,2,2,2,2,2,3,0,0
18369,369,3345,14,0,1,1,0,0,3,0.492919266,0.582611203,19,-0.577010155,0.421820015,7,-0.953733146,0.593457997,10,-0.518046737,0.492460996,5,4,7,5.88E-11,1,2,1,4,1,2,5,5,1,2,1,3,3,4,3,3,1,3,3,3,3,1,,2,5,2,2,3,4,4,4,1,1,2,1,2,1,1,1,1,1,1,1,0,0
18370,42,3300,5,0,1,1,0,1,2,0.96591711,1.141676068,40,1.460444927,0.267632008,17,2.175573587,0.428036988,18,1.242857337,0.320645988,9,3,15,4.51E-27,1,4,1,1,2,2,3,2,1,1,1,2,2,4,2,3,3,1,2,3,5,3,,2,3,1,2,3,5,2,4,1,1,3,2,1,2,1,1,1,3,3,4,0,0
18371,591,2143,14,0,1,1,0,0,2,0.254884839,0.301263869,41,1.624939322,0.247235999,14,1.472853303,0.508875012,19,1.398593664,0.31586501,5,2,13,7.92E-18,1,5,1,1,1,2,1,1,1,3,2,1,3,2,3,3,2,2,2,2,2,2,,2,1,1,2,3,3,2,4,1,1,3,2,2,1,2,1,1,1,2,3,0,0
18372,569,2629,5,0,1,1,0,0,2,2.105537415,2.488662481,30,0.654052794,0.300902009,13,1.476952791,0.514937997,16,0.553683579,0.401942015,8,4,12,1.74E-17,1,5,1,1,1,3,4,2,1,2,1,2,2,2,2,2,1,1,2,2,5,1,,2,1,1,1,2,2,3,2,1,1,3,2,3,1,2,2,1,1,2,3,0,0
18373,526,3135,5,0,1,1,0,0,2,0.451186717,0.533284962,42,1.763112545,0.251296014,13,1.044365048,0.529870987,23,2.054256916,0.359827995,3,3,13,4.98E-09,1,5,1,5,2,2,2,1,1,2,1,4,2,2,3,3,3,2,3,3,3,1,,2,4,2,2,3,3,3,1,1,2,2,3,4,1,2,3,3,3,3,4,0,0
18374,632,2890,1,0,1,1,0,1,2,0.109029114,2.26E-05,27,0.687941551,0.323592991,1,-2.795426846,0.799425006,14,0.54873693,0.460370988,2,5,5,0.999824529,1,5,1,1,1,4,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
18376,491,2696,1,0,1,1,0,0,2,0.905690908,0.000269829,22,-0.578965843,0.368357003,8,-0.942183554,0.598673999,5,-1.51713717,0.53074801,4,5,6,0.999747939,1,5,1,5,1,2,3,3,1,1,1,1,3,3,3,4,2,2,3,3,2,2,,2,6,1,2,3,3,3,2,3,2,2,3,3,1,2,2,1,2,3,2,0,0
18377,523,2869,4,0,1,1,0,0,3,0.745555639,0.88121742,16,-1.39601028,0.513852,8,-0.761024952,0.609210014,8,-1.391851306,0.565693974,4,2,6,4.97E-13,1,6,1,2,1,2,5,2,1,2,1,2,2,2,1,2,1,1,1,2,1,1,,1,1,1,1,2,2,2,3,1,1,2,2,1,2,3,1,1,1,1,2,0,0
18379,488,2031,3,0,1,1,0,0,3,0.755047619,0.892436624,37,1.25391674,0.274008006,14,1.241442323,0.550386012,19,1.464545012,0.347243994,7,3,10,7.18E-21,1,6,1,5,2,3,1,3,1,2,1,2,2,3,3,3,2,2,2,3,1,1,,2,1,1,2,2,3,2,3,1,2,3,2,3,1,1,1,1,1,1,2,0,0
18380,337,4125,15,0,1,1,0,0,2,0.630334377,0.745030463,38,1.602046371,0.260538995,11,1.161090374,0.538372993,19,1.425902963,0.320630014,6,3,13,3.11E-17,1,5,1,3,1,2,2,2,1,1,1,2,2,2,3,3,1,2,2,2,3,3,,2,1,1,2,3,3,3,3,1,1,3,2,3,1,2,1,1,1,1,1,0,0
18381,515,3430,3,0,1,1,0,0,3,0.678988099,0.802537262,49,2.284604073,0.25644201,20,2.871042728,0.400640994,22,1.97075212,0.342480987,7,0,17,5.77E-36,1,5,1,5,2,2,4,5,1,2,1,99,2,3,3,4,2,2,3,3,2,1,,1,4,1,2,4,4,4,4,4,4,4,4,4,1,1,2,3,3,4,4,1,0
18383,310,3381,6,0,1,1,0,0,3,1.447647572,1.711062551,42,1.755800843,0.249755993,16,1.902711153,0.563546002,21,1.860616446,0.338880986,5,3,13,1.05E-14,1,6,1,5,2,4,2,1,1,1,1,1,2,2,3,2,1,1,3,3,3,1,,3,1,5,2,2,3,3,2,1,2,3,2,3,1,2,3,2,2,3,3,0,0
18384,402,3059,8,0,1,1,0,0,3,0.684944153,0.809577048,41,1.467911005,0.237902999,17,2.185314417,0.424901009,20,1.482464314,0.309837013,14,1,17,8.54E-55,1,3,1,3,2,2,3,3,1,1,1,1,1,3,2,3,1,2,2,1,2,1,,4,5,1,2,3,3,3,3,1,1,2,2,4,1,2,2,2,1,2,3,0,0
18385,305,2530,3,0,1,1,0,0,3,0.688666642,0.813959956,26,0.264170617,0.331436008,11,0.074607797,0.565539002,15,0.477530181,0.363160014,4,5,7,2.07E-05,1,3,1,3,2,3,2,2,1,2,1,1,1,2,1,4,1,1,3,3,1,6,,1,5,1,2,3,4,4,4,1,1,4,1,3,1,2,1,1,2,2,4,0,0
18386,423,4082,9,0,1,1,0,0,3,0.364088118,0.430337846,35,1.183861017,0.238024995,14,1.726970911,0.494670987,17,1.117989898,0.309756994,7,2,12,3.52E-25,1,5,1,3,2,2,3,5,1,1,1,3,2,3,4,4,3,3,3,2,3,1,,1,5,1,3,2,4,2,2,1,1,4,3,4,2,2,1,1,2,2,3,0,0
18387,589,2281,2,0,1,1,0,0,3,0.784795344,0.927597284,19,-0.793589234,0.453116,8,-1.256235719,0.621758997,10,-0.777513385,0.592619002,5,2,7,7.11E-15,1,5,1,5,1,3,4,3,1,2,1,1,1,1,2,2,2,2,2,2,2,2,,2,2,1,1,1,2,3,2,1,1,2,1,1,1,2,1,1,1,2,2,0,0
